LC,LC-title,Element_no,P[kN],Shear_key
78924,5060,Full water pressure on BS- SW,1000355,0.0,Not_a_shear_key
78925,5060,Full water pressure on BS- SW,1000356,0.0,Not_a_shear_key
78926,5060,Full water pressure on BS- SW,1000357,0.0,Not_a_shear_key
78927,5060,Full water pressure on BS- SW,1000358,0.0,Not_a_shear_key
78928,5060,Full water pressure on BS- SW,1000359,0.0,Not_a_shear_key
78929,5060,Full water pressure on BS- SW,1000360,0.0,Not_a_shear_key
78930,5060,Full water pressure on BS- SW,1000361,0.0,Not_a_shear_key
78931,5060,Full water pressure on BS- SW,1000362,0.0,Not_a_shear_key
78932,5060,Full water pressure on BS- SW,1000363,0.0,Not_a_shear_key
78933,5060,Full water pressure on BS- SW,1000364,0.0,Not_a_shear_key
78934,5060,Full water pressure on BS- SW,1000365,0.0,Not_a_shear_key
78935,5060,Full water pressure on BS- SW,1000366,0.0,Not_a_shear_key
78936,5060,Full water pressure on BS- SW,1000367,0.0,Not_a_shear_key
78937,5060,Full water pressure on BS- SW,1000368,0.0,Not_a_shear_key
78938,5060,Full water pressure on BS- SW,1000369,0.0,Not_a_shear_key
78939,5060,Full water pressure on BS- SW,1000370,0.0,Not_a_shear_key
78940,5060,Full water pressure on BS- SW,1000371,0.0,Not_a_shear_key
78941,5060,Full water pressure on BS- SW,1000372,0.0,Not_a_shear_key
78942,5060,Full water pressure on BS- SW,1000373,0.0,Not_a_shear_key
78943,5060,Full water pressure on BS- SW,1000374,0.0,Not_a_shear_key
78944,5060,Full water pressure on BS- SW,1000375,0.0,Not_a_shear_key
78945,5060,Full water pressure on BS- SW,1000376,0.0,Not_a_shear_key
78946,5060,Full water pressure on BS- SW,1000377,0.0,Not_a_shear_key
78947,5060,Full water pressure on BS- SW,1000378,0.0,Not_a_shear_key
78948,5060,Full water pressure on BS- SW,1000379,0.0,Not_a_shear_key
78949,5060,Full water pressure on BS- SW,1000380,0.0,Not_a_shear_key
78950,5060,Full water pressure on BS- SW,1000381,0.0,Not_a_shear_key
78951,5060,Full water pressure on BS- SW,1000382,0.0,Not_a_shear_key
78952,5060,Full water pressure on BS- SW,1000383,0.0,Not_a_shear_key
78953,5060,Full water pressure on BS- SW,1000384,0.0,Not_a_shear_key
78954,5060,Full water pressure on BS- SW,1000385,0.0,Not_a_shear_key
78955,5060,Full water pressure on BS- SW,1000386,0.0,Not_a_shear_key
78956,5060,Full water pressure on BS- SW,1000387,0.0,Not_a_shear_key
78957,5060,Full water pressure on BS- SW,1000388,0.0,Not_a_shear_key
78958,5060,Full water pressure on BS- SW,1000389,0.0,Not_a_shear_key
78959,5060,Full water pressure on BS- SW,1000390,0.0,Not_a_shear_key
78960,5060,Full water pressure on BS- SW,1000391,0.0,Not_a_shear_key
78961,5060,Full water pressure on BS- SW,1000392,0.0,Not_a_shear_key
78962,5060,Full water pressure on BS- SW,1000393,0.0,Not_a_shear_key
78963,5060,Full water pressure on BS- SW,1000394,0.0,Not_a_shear_key
78964,5060,Full water pressure on BS- SW,1000395,0.0,Not_a_shear_key
78965,5060,Full water pressure on BS- SW,1000396,0.0,Not_a_shear_key
78966,5060,Full water pressure on BS- SW,1000397,0.0,Not_a_shear_key
78967,5060,Full water pressure on BS- SW,1000398,0.0,Not_a_shear_key
78968,5060,Full water pressure on BS- SW,1000399,0.0,Not_a_shear_key
78969,5060,Full water pressure on BS- SW,1000400,0.0,Not_a_shear_key
78970,5060,Full water pressure on BS- SW,1000401,0.0,Not_a_shear_key
78971,5060,Full water pressure on BS- SW,1000402,0.0,Not_a_shear_key
78972,5060,Full water pressure on BS- SW,1000403,0.0,Not_a_shear_key
78973,5060,Full water pressure on BS- SW,1000404,0.0,Not_a_shear_key
78974,5060,Full water pressure on BS- SW,1000405,0.0,Not_a_shear_key
78975,5060,Full water pressure on BS- SW,1000406,0.0,Not_a_shear_key
78976,5060,Full water pressure on BS- SW,1000407,0.0,Not_a_shear_key
78977,5060,Full water pressure on BS- SW,1000408,0.0,Not_a_shear_key
78978,5060,Full water pressure on BS- SW,1000409,0.0,Not_a_shear_key
78979,5060,Full water pressure on BS- SW,1000410,0.0,Not_a_shear_key
78980,5060,Full water pressure on BS- SW,1000411,0.0,Not_a_shear_key
78981,5060,Full water pressure on BS- SW,1000412,0.0,Not_a_shear_key
78982,5060,Full water pressure on BS- SW,1000413,0.0,Not_a_shear_key
78983,5060,Full water pressure on BS- SW,1000414,0.0,Not_a_shear_key
78984,5060,Full water pressure on BS- SW,1000415,0.0,Not_a_shear_key
78985,5060,Full water pressure on BS- SW,1000416,0.0,Not_a_shear_key
78986,5060,Full water pressure on BS- SW,1000417,0.0,Not_a_shear_key
78987,5060,Full water pressure on BS- SW,1000418,0.0,Not_a_shear_key
78988,5060,Full water pressure on BS- SW,1000419,0.0,Not_a_shear_key
78989,5060,Full water pressure on BS- SW,1000420,0.0,Not_a_shear_key
78990,5060,Full water pressure on BS- SW,1000421,0.0,Not_a_shear_key
78991,5060,Full water pressure on BS- SW,1000422,0.0,Not_a_shear_key
78992,5060,Full water pressure on BS- SW,1000423,0.0,Not_a_shear_key
78993,5060,Full water pressure on BS- SW,1000424,0.0,Not_a_shear_key
78994,5060,Full water pressure on BS- SW,1000425,0.0,Not_a_shear_key
78995,5060,Full water pressure on BS- SW,1000426,0.0,Not_a_shear_key
78996,5060,Full water pressure on BS- SW,1000427,0.0,Not_a_shear_key
78997,5060,Full water pressure on BS- SW,1000428,0.0,Not_a_shear_key
78998,5060,Full water pressure on BS- SW,1000429,0.0,Not_a_shear_key
78999,5060,Full water pressure on BS- SW,1000430,0.0,Not_a_shear_key
79000,5060,Full water pressure on BS- SW,1000431,0.0,Not_a_shear_key
79001,5060,Full water pressure on BS- SW,1000432,0.0,Not_a_shear_key
79002,5060,Full water pressure on BS- SW,1000433,0.0,Not_a_shear_key
79003,5060,Full water pressure on BS- SW,1000434,0.0,Not_a_shear_key
79004,5060,Full water pressure on BS- SW,1000435,0.0,Not_a_shear_key
79005,5060,Full water pressure on BS- SW,1000436,0.0,Not_a_shear_key
79006,5060,Full water pressure on BS- SW,1000437,0.0,Not_a_shear_key
79007,5060,Full water pressure on BS- SW,1000438,0.0,Not_a_shear_key
79008,5060,Full water pressure on BS- SW,1000439,0.0,Not_a_shear_key
79009,5060,Full water pressure on BS- SW,1000440,0.0,Not_a_shear_key
79010,5060,Full water pressure on BS- SW,1000441,0.0,Not_a_shear_key
79011,5060,Full water pressure on BS- SW,1000442,0.0,Not_a_shear_key
79012,5060,Full water pressure on BS- SW,1000443,0.0,Not_a_shear_key
79013,5060,Full water pressure on BS- SW,1000444,0.0,Not_a_shear_key
79014,5060,Full water pressure on BS- SW,1000445,0.0,Not_a_shear_key
79015,5060,Full water pressure on BS- SW,1000446,0.0,Not_a_shear_key
79016,5060,Full water pressure on BS- SW,1000447,0.0,Not_a_shear_key
79017,5060,Full water pressure on BS- SW,1000448,0.0,Not_a_shear_key
79018,5060,Full water pressure on BS- SW,1000449,0.0,Not_a_shear_key
79019,5060,Full water pressure on BS- SW,1000450,0.0,Not_a_shear_key
79020,5060,Full water pressure on BS- SW,1000451,0.0,Not_a_shear_key
79021,5060,Full water pressure on BS- SW,1000452,0.0,Not_a_shear_key
79022,5060,Full water pressure on BS- SW,1000453,0.0,Not_a_shear_key
79023,5060,Full water pressure on BS- SW,1000454,0.0,Not_a_shear_key
79024,5060,Full water pressure on BS- SW,1000455,0.0,Not_a_shear_key
79025,5060,Full water pressure on BS- SW,1000456,0.0,Not_a_shear_key
79026,5060,Full water pressure on BS- SW,1000457,0.0,Not_a_shear_key
79027,5060,Full water pressure on BS- SW,1000458,0.0,Not_a_shear_key
79028,5060,Full water pressure on BS- SW,1000459,0.0,Not_a_shear_key
79029,5060,Full water pressure on BS- SW,1000460,0.0,Not_a_shear_key
79030,5060,Full water pressure on BS- SW,1000461,0.0,Not_a_shear_key
79031,5060,Full water pressure on BS- SW,1000462,0.0,Not_a_shear_key
79032,5060,Full water pressure on BS- SW,1000463,0.0,Not_a_shear_key
79033,5060,Full water pressure on BS- SW,1000464,0.0,Not_a_shear_key
79034,5060,Full water pressure on BS- SW,1000465,0.0,Not_a_shear_key
79035,5060,Full water pressure on BS- SW,1000466,0.0,Not_a_shear_key
79036,5060,Full water pressure on BS- SW,1000467,0.0,Not_a_shear_key
79037,5060,Full water pressure on BS- SW,1000468,0.0,Not_a_shear_key
79038,5060,Full water pressure on BS- SW,1000469,0.0,Not_a_shear_key
79039,5060,Full water pressure on BS- SW,1000470,0.0,Not_a_shear_key
79040,5060,Full water pressure on BS- SW,1000471,0.0,Not_a_shear_key
79041,5060,Full water pressure on BS- SW,1000472,0.0,Not_a_shear_key
79042,5060,Full water pressure on BS- SW,1000473,0.0,Not_a_shear_key
79043,5060,Full water pressure on BS- SW,1000474,0.0,Not_a_shear_key
79044,5060,Full water pressure on BS- SW,1000475,0.0,Not_a_shear_key
79045,5060,Full water pressure on BS- SW,1000476,0.0,Not_a_shear_key
79046,5060,Full water pressure on BS- SW,1000477,0.0,Not_a_shear_key
79047,5060,Full water pressure on BS- SW,1000478,0.0,Not_a_shear_key
79048,5060,Full water pressure on BS- SW,1000479,0.0,Not_a_shear_key
79049,5060,Full water pressure on BS- SW,1000480,0.0,Not_a_shear_key
79050,5060,Full water pressure on BS- SW,1000481,0.0,Not_a_shear_key
79051,5060,Full water pressure on BS- SW,1000482,0.0,Not_a_shear_key
79052,5060,Full water pressure on BS- SW,1000483,0.0,Not_a_shear_key
79053,5060,Full water pressure on BS- SW,1000484,0.0,Not_a_shear_key
79054,5060,Full water pressure on BS- SW,1000485,0.0,Not_a_shear_key
79055,5060,Full water pressure on BS- SW,1000486,0.0,Not_a_shear_key
79056,5060,Full water pressure on BS- SW,1000487,0.0,Not_a_shear_key
79057,5060,Full water pressure on BS- SW,1000488,0.0,Not_a_shear_key
79058,5060,Full water pressure on BS- SW,1000489,0.0,Not_a_shear_key
79059,5060,Full water pressure on BS- SW,1000490,0.0,Not_a_shear_key
79060,5060,Full water pressure on BS- SW,1000491,0.0,Not_a_shear_key
79061,5060,Full water pressure on BS- SW,1000492,0.0,Not_a_shear_key
79062,5060,Full water pressure on BS- SW,1000493,0.0,Not_a_shear_key
79063,5060,Full water pressure on BS- SW,1000494,0.0,Not_a_shear_key
79064,5060,Full water pressure on BS- SW,1000495,0.0,Not_a_shear_key
79065,5060,Full water pressure on BS- SW,1000496,0.0,Not_a_shear_key
79066,5060,Full water pressure on BS- SW,1000497,0.0,Not_a_shear_key
79067,5060,Full water pressure on BS- SW,1000498,0.0,Not_a_shear_key
79068,5060,Full water pressure on BS- SW,1000499,0.0,Not_a_shear_key
79069,5060,Full water pressure on BS- SW,1000500,0.0,Not_a_shear_key
79070,5060,Full water pressure on BS- SW,1000501,0.0,Not_a_shear_key
79071,5060,Full water pressure on BS- SW,1000502,0.0,Not_a_shear_key
79072,5060,Full water pressure on BS- SW,1000503,0.0,Not_a_shear_key
79073,5060,Full water pressure on BS- SW,1000504,0.0,Not_a_shear_key
79074,5060,Full water pressure on BS- SW,1000505,0.0,Not_a_shear_key
79075,5060,Full water pressure on BS- SW,1000506,0.0,Not_a_shear_key
79076,5060,Full water pressure on BS- SW,1000507,0.0,Not_a_shear_key
79077,5060,Full water pressure on BS- SW,1000508,0.0,Not_a_shear_key
79078,5060,Full water pressure on BS- SW,1000509,0.0,Not_a_shear_key
79079,5060,Full water pressure on BS- SW,1000510,0.0,Not_a_shear_key
79080,5060,Full water pressure on BS- SW,1000511,0.0,Not_a_shear_key
79081,5060,Full water pressure on BS- SW,1000512,0.0,Not_a_shear_key
79082,5060,Full water pressure on BS- SW,1000513,0.0,Not_a_shear_key
79083,5060,Full water pressure on BS- SW,1000514,0.0,Not_a_shear_key
79084,5060,Full water pressure on BS- SW,1000515,0.0,Not_a_shear_key
79085,5060,Full water pressure on BS- SW,1000516,0.0,Not_a_shear_key
79086,5060,Full water pressure on BS- SW,1000517,0.0,Not_a_shear_key
79087,5060,Full water pressure on BS- SW,1000518,0.0,Not_a_shear_key
79088,5060,Full water pressure on BS- SW,1000519,0.0,Not_a_shear_key
79089,5060,Full water pressure on BS- SW,1000520,0.0,Not_a_shear_key
79090,5060,Full water pressure on BS- SW,1000521,0.0,Not_a_shear_key
79091,5060,Full water pressure on BS- SW,1000522,0.0,Not_a_shear_key
79092,5060,Full water pressure on BS- SW,1000523,0.0,Not_a_shear_key
79093,5060,Full water pressure on BS- SW,1000524,0.0,Not_a_shear_key
79094,5060,Full water pressure on BS- SW,1000525,0.0,Not_a_shear_key
79095,5060,Full water pressure on BS- SW,1000526,0.0,Not_a_shear_key
79096,5060,Full water pressure on BS- SW,1000527,0.0,Not_a_shear_key
79097,5060,Full water pressure on BS- SW,1000528,0.0,Not_a_shear_key
79098,5060,Full water pressure on BS- SW,1000529,0.0,Not_a_shear_key
79099,5060,Full water pressure on BS- SW,1000530,0.0,Not_a_shear_key
79100,5060,Full water pressure on BS- SW,1000531,0.0,Not_a_shear_key
79101,5060,Full water pressure on BS- SW,1000532,0.0,Not_a_shear_key
79102,5060,Full water pressure on BS- SW,1000533,0.0,Not_a_shear_key
79103,5060,Full water pressure on BS- SW,1000534,0.0,Not_a_shear_key
79104,5060,Full water pressure on BS- SW,1000535,0.0,Not_a_shear_key
79105,5060,Full water pressure on BS- SW,1000536,0.0,Not_a_shear_key
79106,5060,Full water pressure on BS- SW,1000537,0.0,Not_a_shear_key
79107,5060,Full water pressure on BS- SW,1000538,0.0,Not_a_shear_key
79108,5060,Full water pressure on BS- SW,1000539,0.0,Not_a_shear_key
79109,5060,Full water pressure on BS- SW,1000540,0.0,Not_a_shear_key
79110,5060,Full water pressure on BS- SW,1000541,0.0,Not_a_shear_key
79111,5060,Full water pressure on BS- SW,1000542,0.0,Not_a_shear_key
79112,5060,Full water pressure on BS- SW,1000543,0.0,Not_a_shear_key
79113,5060,Full water pressure on BS- SW,1000544,0.0,Not_a_shear_key
79114,5060,Full water pressure on BS- SW,1000545,0.0,Not_a_shear_key
79115,5060,Full water pressure on BS- SW,1000546,0.0,Not_a_shear_key
79116,5060,Full water pressure on BS- SW,1000547,0.0,Not_a_shear_key
79117,5060,Full water pressure on BS- SW,1000548,0.0,Not_a_shear_key
79118,5060,Full water pressure on BS- SW,1000549,0.0,Not_a_shear_key
79119,5060,Full water pressure on BS- SW,1000550,0.0,Not_a_shear_key
79120,5060,Full water pressure on BS- SW,1000551,0.0,Not_a_shear_key
79121,5060,Full water pressure on BS- SW,1000552,0.0,Not_a_shear_key
79122,5060,Full water pressure on BS- SW,1000553,0.0,Not_a_shear_key
79123,5060,Full water pressure on BS- SW,1000554,0.0,Not_a_shear_key
79124,5060,Full water pressure on BS- SW,1000555,0.0,Not_a_shear_key
79125,5060,Full water pressure on BS- SW,1000556,0.0,Not_a_shear_key
79126,5060,Full water pressure on BS- SW,1000557,0.0,Not_a_shear_key
79127,5060,Full water pressure on BS- SW,1000558,0.0,Not_a_shear_key
79128,5060,Full water pressure on BS- SW,1000559,0.0,Not_a_shear_key
79129,5060,Full water pressure on BS- SW,1000560,0.0,Not_a_shear_key
79130,5060,Full water pressure on BS- SW,1000561,0.0,Not_a_shear_key
79131,5060,Full water pressure on BS- SW,1000562,0.0,Not_a_shear_key
79132,5060,Full water pressure on BS- SW,1000563,0.0,Not_a_shear_key
79133,5060,Full water pressure on BS- SW,1000564,0.0,Not_a_shear_key
79134,5060,Full water pressure on BS- SW,1000565,0.0,Not_a_shear_key
79135,5060,Full water pressure on BS- SW,1000566,0.0,Not_a_shear_key
79136,5060,Full water pressure on BS- SW,1000567,0.0,Not_a_shear_key
79137,5060,Full water pressure on BS- SW,1000568,0.0,Not_a_shear_key
79138,5060,Full water pressure on BS- SW,1000569,0.0,Not_a_shear_key
79139,5060,Full water pressure on BS- SW,1000570,0.0,Not_a_shear_key
79140,5060,Full water pressure on BS- SW,1000571,0.0,Not_a_shear_key
79141,5060,Full water pressure on BS- SW,1000572,0.0,Not_a_shear_key
79142,5060,Full water pressure on BS- SW,1000573,0.0,Not_a_shear_key
79143,5060,Full water pressure on BS- SW,1000574,0.0,Not_a_shear_key
79144,5060,Full water pressure on BS- SW,1000575,0.0,Not_a_shear_key
79145,5060,Full water pressure on BS- SW,1000576,0.0,Not_a_shear_key
79146,5060,Full water pressure on BS- SW,1000577,0.0,Not_a_shear_key
79147,5060,Full water pressure on BS- SW,1000578,0.0,Not_a_shear_key
79148,5060,Full water pressure on BS- SW,1000579,0.0,Not_a_shear_key
79149,5060,Full water pressure on BS- SW,1000580,0.0,Not_a_shear_key
79150,5060,Full water pressure on BS- SW,1000581,0.0,Not_a_shear_key
79151,5060,Full water pressure on BS- SW,1000582,0.0,Not_a_shear_key
79152,5060,Full water pressure on BS- SW,1000583,0.0,Not_a_shear_key
79153,5060,Full water pressure on BS- SW,1000584,0.0,Not_a_shear_key
79154,5060,Full water pressure on BS- SW,1000585,0.0,Not_a_shear_key
79155,5060,Full water pressure on BS- SW,1000586,0.0,Not_a_shear_key
79156,5060,Full water pressure on BS- SW,1000587,0.0,Not_a_shear_key
79157,5060,Full water pressure on BS- SW,1000588,0.0,Not_a_shear_key
79158,5060,Full water pressure on BS- SW,1000589,0.0,Not_a_shear_key
79159,5060,Full water pressure on BS- SW,1000590,0.0,Not_a_shear_key
79160,5060,Full water pressure on BS- SW,1000591,0.0,Not_a_shear_key
79161,5060,Full water pressure on BS- SW,1000592,0.0,Not_a_shear_key
79162,5060,Full water pressure on BS- SW,1000593,0.0,Not_a_shear_key
79163,5060,Full water pressure on BS- SW,1000594,0.0,Not_a_shear_key
79164,5060,Full water pressure on BS- SW,1000595,0.0,Not_a_shear_key
79165,5060,Full water pressure on BS- SW,1000596,0.0,Not_a_shear_key
79166,5060,Full water pressure on BS- SW,1000597,0.0,Not_a_shear_key
79167,5060,Full water pressure on BS- SW,1000598,0.0,Not_a_shear_key
79168,5060,Full water pressure on BS- SW,1000599,0.0,Not_a_shear_key
79169,5060,Full water pressure on BS- SW,1000600,0.0,Not_a_shear_key
79170,5060,Full water pressure on BS- SW,1000601,0.0,Not_a_shear_key
79171,5060,Full water pressure on BS- SW,1000602,0.0,Not_a_shear_key
79172,5060,Full water pressure on BS- SW,1000603,0.0,Not_a_shear_key
79173,5060,Full water pressure on BS- SW,1000604,0.0,Not_a_shear_key
79174,5060,Full water pressure on BS- SW,1000605,0.0,Not_a_shear_key
79175,5060,Full water pressure on BS- SW,1000606,0.0,Not_a_shear_key
79176,5060,Full water pressure on BS- SW,1000607,0.0,Not_a_shear_key
79177,5060,Full water pressure on BS- SW,1000608,0.0,Not_a_shear_key
79178,5060,Full water pressure on BS- SW,1000609,0.0,Not_a_shear_key
79179,5060,Full water pressure on BS- SW,1000610,0.0,Not_a_shear_key
79180,5060,Full water pressure on BS- SW,1000611,0.0,Not_a_shear_key
79181,5060,Full water pressure on BS- SW,1000612,0.0,Not_a_shear_key
79182,5060,Full water pressure on BS- SW,1000613,0.0,Not_a_shear_key
79183,5060,Full water pressure on BS- SW,1000614,0.0,Not_a_shear_key
79184,5060,Full water pressure on BS- SW,1000615,0.0,Not_a_shear_key
79185,5060,Full water pressure on BS- SW,1000616,0.0,Not_a_shear_key
79186,5060,Full water pressure on BS- SW,1000617,0.0,Not_a_shear_key
79187,5060,Full water pressure on BS- SW,1000618,0.0,Not_a_shear_key
79188,5060,Full water pressure on BS- SW,1000619,0.0,Not_a_shear_key
79189,5060,Full water pressure on BS- SW,1000620,0.0,Not_a_shear_key
79190,5060,Full water pressure on BS- SW,1000621,0.0,Not_a_shear_key
79191,5060,Full water pressure on BS- SW,1000622,0.0,Not_a_shear_key
79192,5060,Full water pressure on BS- SW,1000623,0.0,Not_a_shear_key
79193,5060,Full water pressure on BS- SW,1000624,0.0,Not_a_shear_key
79194,5060,Full water pressure on BS- SW,1000625,0.0,Not_a_shear_key
79195,5060,Full water pressure on BS- SW,1000626,0.0,Not_a_shear_key
79196,5060,Full water pressure on BS- SW,1000627,0.0,Not_a_shear_key
79197,5060,Full water pressure on BS- SW,1000628,0.0,Not_a_shear_key
79198,5060,Full water pressure on BS- SW,1000629,0.0,Not_a_shear_key
79199,5060,Full water pressure on BS- SW,1000630,0.0,Not_a_shear_key
79200,5060,Full water pressure on BS- SW,1000631,0.0,Not_a_shear_key
79201,5060,Full water pressure on BS- SW,1000632,0.0,Not_a_shear_key
79202,5060,Full water pressure on BS- SW,1000633,0.0,Not_a_shear_key
79203,5060,Full water pressure on BS- SW,1000634,0.0,Not_a_shear_key
79204,5060,Full water pressure on BS- SW,1000635,0.0,Not_a_shear_key
79205,5060,Full water pressure on BS- SW,1000636,0.0,Not_a_shear_key
79206,5060,Full water pressure on BS- SW,1000637,0.0,Not_a_shear_key
79207,5060,Full water pressure on BS- SW,1000638,0.0,Not_a_shear_key
79208,5060,Full water pressure on BS- SW,1000639,0.0,Not_a_shear_key
79209,5060,Full water pressure on BS- SW,1000640,0.0,Not_a_shear_key
79210,5060,Full water pressure on BS- SW,1000641,0.0,Not_a_shear_key
79211,5060,Full water pressure on BS- SW,1000642,0.0,Not_a_shear_key
79212,5060,Full water pressure on BS- SW,1000643,0.0,Not_a_shear_key
79213,5060,Full water pressure on BS- SW,1000644,0.0,Not_a_shear_key
79214,5060,Full water pressure on BS- SW,1000645,0.0,Not_a_shear_key
79215,5060,Full water pressure on BS- SW,1000646,0.0,Not_a_shear_key
79216,5060,Full water pressure on BS- SW,1000647,0.0,Not_a_shear_key
79217,5060,Full water pressure on BS- SW,1000648,0.0,Not_a_shear_key
79218,5060,Full water pressure on BS- SW,1000649,0.0,Not_a_shear_key
79219,5060,Full water pressure on BS- SW,1000650,0.0,Not_a_shear_key
79220,5060,Full water pressure on BS- SW,1000651,0.0,Not_a_shear_key
79221,5060,Full water pressure on BS- SW,1000652,0.0,Not_a_shear_key
79222,5060,Full water pressure on BS- SW,1000653,0.0,Not_a_shear_key
79223,5060,Full water pressure on BS- SW,1000654,0.0,Not_a_shear_key
79224,5060,Full water pressure on BS- SW,1000655,0.0,Not_a_shear_key
79225,5060,Full water pressure on BS- SW,1000656,0.0,Not_a_shear_key
79226,5060,Full water pressure on BS- SW,1000657,0.0,Not_a_shear_key
79227,5060,Full water pressure on BS- SW,1000658,0.0,Not_a_shear_key
79228,5060,Full water pressure on BS- SW,1000659,0.0,Not_a_shear_key
79229,5060,Full water pressure on BS- SW,1000660,0.0,Not_a_shear_key
79230,5060,Full water pressure on BS- SW,1000661,0.0,Not_a_shear_key
79231,5060,Full water pressure on BS- SW,1000662,0.0,Not_a_shear_key
79232,5060,Full water pressure on BS- SW,1000663,0.0,Not_a_shear_key
79233,5060,Full water pressure on BS- SW,1000664,0.0,Not_a_shear_key
79234,5060,Full water pressure on BS- SW,1000665,0.0,Not_a_shear_key
79235,5060,Full water pressure on BS- SW,1000666,0.0,Not_a_shear_key
79236,5060,Full water pressure on BS- SW,1000667,0.0,Not_a_shear_key
79237,5060,Full water pressure on BS- SW,1000668,0.0,Not_a_shear_key
79238,5060,Full water pressure on BS- SW,1000669,0.0,Not_a_shear_key
79239,5060,Full water pressure on BS- SW,1000670,0.0,Not_a_shear_key
79240,5060,Full water pressure on BS- SW,1000671,0.0,Not_a_shear_key
79241,5060,Full water pressure on BS- SW,1000672,0.0,Not_a_shear_key
79242,5060,Full water pressure on BS- SW,1000673,0.0,Not_a_shear_key
79243,5060,Full water pressure on BS- SW,1000674,0.0,Not_a_shear_key
79244,5060,Full water pressure on BS- SW,1000675,0.0,Not_a_shear_key
79245,5060,Full water pressure on BS- SW,1000676,0.0,Not_a_shear_key
79246,5060,Full water pressure on BS- SW,1000677,0.0,Not_a_shear_key
79247,5060,Full water pressure on BS- SW,1000678,0.0,Not_a_shear_key
79248,5060,Full water pressure on BS- SW,1000679,0.0,Not_a_shear_key
79249,5060,Full water pressure on BS- SW,1000680,0.0,Not_a_shear_key
79250,5060,Full water pressure on BS- SW,1000681,0.0,Not_a_shear_key
79251,5060,Full water pressure on BS- SW,1000682,0.0,Not_a_shear_key
79252,5060,Full water pressure on BS- SW,1000683,0.0,Not_a_shear_key
79253,5060,Full water pressure on BS- SW,1000684,0.0,Not_a_shear_key
79254,5060,Full water pressure on BS- SW,1000685,0.0,Not_a_shear_key
79255,5060,Full water pressure on BS- SW,1000686,0.0,Not_a_shear_key
79256,5060,Full water pressure on BS- SW,1000687,0.0,Not_a_shear_key
79257,5060,Full water pressure on BS- SW,1000688,0.0,Not_a_shear_key
79258,5060,Full water pressure on BS- SW,1000689,0.0,Not_a_shear_key
79259,5060,Full water pressure on BS- SW,1000690,0.0,Not_a_shear_key
79260,5060,Full water pressure on BS- SW,1000691,0.0,Not_a_shear_key
79261,5060,Full water pressure on BS- SW,1000692,0.0,Not_a_shear_key
79262,5060,Full water pressure on BS- SW,1000693,0.0,Not_a_shear_key
79263,5060,Full water pressure on BS- SW,1000694,0.0,Not_a_shear_key
79264,5060,Full water pressure on BS- SW,1000695,0.0,Not_a_shear_key
79265,5060,Full water pressure on BS- SW,1000696,0.0,Not_a_shear_key
79266,5060,Full water pressure on BS- SW,1000697,0.0,Not_a_shear_key
79267,5060,Full water pressure on BS- SW,1000698,0.0,Not_a_shear_key
79268,5060,Full water pressure on BS- SW,1000699,0.0,Not_a_shear_key
79269,5060,Full water pressure on BS- SW,1000700,0.0,Not_a_shear_key
79270,5060,Full water pressure on BS- SW,1000701,0.0,Not_a_shear_key
79271,5060,Full water pressure on BS- SW,1000702,0.0,Not_a_shear_key
79272,5060,Full water pressure on BS- SW,1000703,0.0,Not_a_shear_key
79273,5060,Full water pressure on BS- SW,1000704,0.0,Not_a_shear_key
79274,5060,Full water pressure on BS- SW,1000705,0.0,Not_a_shear_key
79275,5060,Full water pressure on BS- SW,1000706,0.0,Not_a_shear_key
79276,5060,Full water pressure on BS- SW,1000707,0.0,Not_a_shear_key
79277,5060,Full water pressure on BS- SW,1000708,0.0,Not_a_shear_key
79278,5060,Full water pressure on BS- SW,1000709,0.0,Not_a_shear_key
79279,5060,Full water pressure on BS- SW,1000710,0.0,Not_a_shear_key
79280,5060,Full water pressure on BS- SW,1000711,0.0,Not_a_shear_key
79281,5060,Full water pressure on BS- SW,1000712,0.0,Not_a_shear_key
79282,5060,Full water pressure on BS- SW,1000713,0.0,Not_a_shear_key
79283,5060,Full water pressure on BS- SW,1000714,0.0,Not_a_shear_key
79284,5060,Full water pressure on BS- SW,1000715,0.0,Not_a_shear_key
79285,5060,Full water pressure on BS- SW,1000716,0.0,Not_a_shear_key
79286,5060,Full water pressure on BS- SW,1000717,0.0,Not_a_shear_key
79287,5060,Full water pressure on BS- SW,1000718,0.0,Not_a_shear_key
79288,5060,Full water pressure on BS- SW,1000719,0.0,Not_a_shear_key
79289,5060,Full water pressure on BS- SW,1000720,0.0,Not_a_shear_key
79290,5060,Full water pressure on BS- SW,1000721,0.0,Not_a_shear_key
79291,5060,Full water pressure on BS- SW,1000722,0.0,Not_a_shear_key
79292,5060,Full water pressure on BS- SW,1000723,0.0,Not_a_shear_key
79293,5060,Full water pressure on BS- SW,1000724,0.0,Not_a_shear_key
79294,5060,Full water pressure on BS- SW,1000725,0.0,Not_a_shear_key
79295,5060,Full water pressure on BS- SW,1000726,0.0,Not_a_shear_key
79296,5060,Full water pressure on BS- SW,1000727,0.0,Not_a_shear_key
79297,5060,Full water pressure on BS- SW,1000728,0.0,Not_a_shear_key
79298,5060,Full water pressure on BS- SW,1000729,0.0,Not_a_shear_key
79299,5060,Full water pressure on BS- SW,1000730,0.0,Not_a_shear_key
79300,5060,Full water pressure on BS- SW,1000731,0.0,Not_a_shear_key
